id	sentences
86598	['a group of birds flying in the sky over a city .', 'a person is flying a kite in a field .', 'a person is flying a kite in the sky .', 'a group of birds flying in the sky above a traffic light .', 'a black and white photo of a city street .', 'a black and white photo of a person on a skateboard', 'a black and white photo of a street light', 'a black and white photo of a person on a skateboard .', 'a black and white photo of a person on a skate board', 'a group of birds flying over a building .', 'a plane flying in the sky with a sky background', 'a person is flying a kite in a field', 'a black and white photo of a street light .', 'a plane flying in the sky over a mountain', 'a plane flying in the sky over a mountain .']
77658	['a close up of a person holding a cell phone', 'a close up of a person holding a pair of scissors', 'a close up of a person holding a bird']
83754	['a person flying a kite in a field', 'a person flying a kite in a park .', 'a traffic light sitting on the side of a road .', 'a street sign on a pole on a street', 'a group of people flying kites in a field .', 'a person flying a kite in the snow .', 'a street sign on a pole on a street .', 'a person flying a kite in a field .', 'a street sign on a pole near a street', 'a group of people standing on top of a lush green field .', 'a street sign on a pole on a city street', 'a traffic light sitting on the side of a street .', 'a group of people flying kites in the sky .']
81370	['a person flying a kite in a cloudy sky .', 'a man flying a kite in a cloudy sky .', 'a person flying a kite in the sky .']
83759	['a stop sign that is on a pole', 'a red and white plane flying over a mountain', 'a black and white photo of an airplane', 'a stop sign that is on a pole .', 'a kite flying in the sky over a city .', 'a red and white plane flying over a mountain .', 'a kite flying in the sky above a city .', 'a red and white fire hydrant in a field .', 'a black and white photo of a street sign', 'a stop sign that is on the side of a road .', 'a red and white bird flying over a forest .', 'a red and white plane flying over a city', 'a red and white plane flying over a city .', 'a red and white fire hydrant sitting on top of a field .', 'a red and white fire hydrant in a field', 'a kite flying in the sky over a city', 'a red and white plane flying over a forest .', 'a black and white photo of a plane', 'a kite flying in the sky over a tree .']
86892	['a car driving down a street next to a street sign .', 'a car driving down a street next to a tall building .', 'a car driving down a street next to a traffic light .']
79763	['a tall building with a clock on it', 'a building with a sign on the side of it', 'a tall building with a clock on the top of it .', 'a clock on the side of a building .', 'a building with a sign on the front of it', 'a tall building with a clock on it .', 'a clock on the side of a building', 'a building with a sign on the side of it .']
81375	['a television on a stand in the middle of a street .', 'a street scene with focus on a traffic light', 'a picture of a person on a cell phone .', 'a television on a pole on a city street', 'a television on a stand in a room .', 'a traffic light sitting on the side of a road .', 'a street scene with focus on the traffic light .', 'a street scene with focus on a traffic light .', 'a picture of a person holding a camera .', 'a picture of a person holding a cell phone .', 'a traffic light sitting on the side of a road next to a building .', 'a television on a pole on a street', 'a television is on the side of a building .', 'a television on a stand in a room', 'a traffic light sitting on the side of a street .', 'a traffic light on a city street at night']
79766	['a bird flying in the sky over a forest .', 'a bird flying in the sky over a tree .', 'a bird flying over a lush green field .']
81377	['a picture of a traffic light and a street light .', 'a picture of a traffic light and a street sign .', 'a picture of a street light with a clock on it .']
85521	['an airplane is flying over a mountain range .', 'a person is flying a kite in the sky', 'a person is flying a kite in the air .', 'a person is flying a kite in the sky .', 'a large jetliner flying over a snow covered mountain .', 'a large airplane flying over a snow covered mountain .', 'an airplane is flying over a snowy field .', 'a large airplane flying over a snow covered hillside .', 'an airplane is flying over a snowy mountain .', 'a large jetliner flying over a lush green field .', 'a large airplane flying over a snow covered field .', 'a large jetliner flying over a snow covered hillside .']
82278	['a black and white photo of a black and white photo of a black and white photo', 'a remote control sitting on the floor next to a book .', 'a black and white photo of a black and white photo of a black and white clock .', 'a black and white photo of a remote control', 'a black and white photo of a black and white clock', 'a remote control sitting on top of a table .', 'a black and white photo of a black and white photo', 'a remote control sitting on top of a table', 'a black and white photo of a black and white photo of a black and white clock', 'a close up of a person holding a cell phone', 'a black and white photo of a remote control .']
